SURF LAMP SYSTEM INSIGHTS REPORT
Generated: 2025-10-13T20:00:16.651373
Analysis Period: 24 hours

Raw Data Summary:
- Web Service Logs: 50 entries
- Background Service Logs: 50 entries
- Service Status: healthy
- Recent Deployments: 5
- API Requests: 34
- Processing Avg Duration: 0.0s

--------------------------------------------------------------------------------

**System Health Summary**
*   System reports healthy status. No web or background errors in the last 24 hours. Web service has been deployed 5 times recently.

**Performance Analysis**
*   Processing success rate is 100%. Average cycle duration is zero, data should be verified. 34 requests over 24hrs.

**Notable Patterns**
*   Low number of requests overall may indicate device connectivity issues or low user activity. Only two unique devices made requests.

**Issues & Recommendations**
*   Very low request volume raises concerns. Investigate device connectivity. Starter plan may be insufficient. Consider increasing instance count if needed.

**Optimization Opportunities**
*   Review the processing cycle duration metric. Determine how the "zero" values are arising.

**Trends & Predictions**
*   If low request volume persists, further investigation is needed to determine root cause.


--------------------------------------------------------------------------------

Technical Data Details:
{
  "timestamp": "2025-10-13T20:00:16.651373",
  "timeframe": "24 hours",
  "web_service_logs": [
    "LOG: 15:11:03 | INFO:app:\ud83d\udce5 Arduino 1 requesting surf data (PULL mode)",
    "LOG: 16:46:52 | 2025-10-13 16:46:52,324 - __main__ - INFO - \u2705 Got data: ['wave_height_m', 'wave_period_s', 'timestamp', 'source_endpoint']",
    "LOG: 16:46:52 | 2025-10-13 16:46:52,323 - __main__ - INFO - \u2705 Surf data standardized successfully",
    "LOG: 16:46:52 | }",
    "LOG: 16:46:52 |   \"source_endpoint\": \"https://isramar.ocean.org.il/isramar2009/station/data/Hadera_Hs_Per.json\"",
    "LOG: 16:46:52 |   \"timestamp\": 1760374012,",
    "LOG: 16:46:52 |   \"wave_period_s\": 8.2,",
    "LOG: 16:46:52 |   \"wave_height_m\": 1.18,",
    "LOG: 16:46:52 | 2025-10-13 16:46:52,323 - __main__ - INFO - \u2705 Standardized data: {",
    "LOG: 16:46:52 | 2025-10-13 16:46:52,323 - __main__ - INFO - \u2705 Found config with 2 field mappings",
    "LOG: 16:46:52 | 2025-10-13 16:46:52,323 - __main__ - INFO - \ud83d\udd27 Standardizing data from: https://isramar.ocean.org.il/isramar2009/station/data/Hadera_Hs_Per.json",
    "LOG: 16:46:52 | 2025-10-13 16:46:52,323 - __main__ - INFO - \u2705 API call successful: 200",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO - \ud83d\udce4 Using 15s timeout for this API",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO - \ud83d\udce4 Headers: {'User-Agent': 'SurfLamp-Agent/1.0'}",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO - \ud83d\udce4 Making API request without authentication (public endpoint)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO - \ud83c\udf0a Fetching surf data from: https://isramar.ocean.org.il/isramar2009/station/data/Hadera_Hs_Per.json",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -   Trying API: https://isramar.ocean.org.il/isramar2009/station/data/Hadera_Hs_Per.json (Priority: 1)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -    - Arduino 1 (Lamp 1)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -    - Arduino 6122 (Lamp 4421)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -    - Arduino 2545 (Lamp 46528)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -    - Arduino 4433 (Lamp 4422)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -    - Arduino 4321 (Lamp 4321)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -    - Arduino 420 (Lamp 420)",
    "LOG: 16:46:21 | 2025-10-13 16:46:21,221 - __main__ - INFO -    - Arduino 30 (Lamp 2)"
  ],
  "service_status": {
    "status": "healthy",
    "details": {
      "type": "web_service",
      "url": "https://surf-lamp-visualizer.onrender.com",
      "instances": "1",
      "plan": "starter"
    }
  },
  "recent_deployments": [
    {
      "entry": "[01] LIVE Deploy dep-d3ldgk9r0fns7399rudg",
      "status": "live",
      "created": "2025-10-11T22:21:05.967575Z"
    },
    {
      "entry": "[02] UNKNOWN Deploy dep-d3lde0je5dus738nim50",
      "status": "deactivated",
      "created": "2025-10-11T22:15:31.294781Z"
    },
    {
      "entry": "[03] UNKNOWN Deploy dep-d3ldcp7fte5s73agoqcg",
      "status": "deactivated",
      "created": "2025-10-11T22:12:53.162959Z"
    },
    {
      "entry": "[04] UNKNOWN Deploy dep-d3ldb77fte5s73agok90",
      "status": "deactivated",
      "created": "2025-10-11T22:09:32.859919Z"
    },
    {
      "entry": "[05] UNKNOWN Deploy dep-d3ld8rffte5s73ago4m0",
      "status": "deactivated",
      "created": "2025-10-11T22:04:30.275047Z"
    }
  ],
  "service_events": [],
  "error_summary": {
    "web_errors": {
      "count": 0,
      "types": [],
      "recent": []
    },
    "background_errors": {
      "count": 0,
      "types": [],
      "recent": []
    }
  },
  "api_activity": {
    "arduino_requests": {
      "total_requests": 34,
      "unique_devices": [
        "1",
        "4433"
      ],
      "request_patterns": []
    },
    "error_patterns": {
      "status_codes": {},
      "error_types": []
    }
  },
  "processing_performance": {
    "cycle_times": [],
    "success_rate": 1.0,
    "avg_duration": 0
  },
  "alert_history": [],
  "system_health_trends": {
    "quiet_hours_active": 0,
    "threshold_alerts": 0,
    "locations": []
  }
}
